score,seq,track_id,frame,end_frame,lost,gpr_dist,kf_dist,margin,disp_norm,det_score,sigma,n_obs,file
59.54560670234648,MOT20-05,1097,42,32,10,4.251447430150074,20.675172605691944,16.42372517554187,0.1039020961751285,0.46486473083496094,2.4550588586424547,31,MOT20-05_t1097_f42.json
59.54560670234648,MOT20-05,1123,42,32,10,4.251447430150074,20.675172605691944,16.42372517554187,0.1039020961751285,0.46486473083496094,2.4550588586424547,31,MOT20-05_t1123_f42.json
59.529716323698295,MOT20-05,1124,42,32,10,4.251096527315369,20.666647731568034,16.415551204252665,0.1038985408052779,0.464080810546875,2.455053126051555,31,MOT20-05_t1124_f42.json
59.50130316893981,MOT20-03,894,1095,1079,16,4.969923702445081,20.5708675885605,15.600943886115418,0.09102203002819802,0.43277859687805176,5.629083438642125,60,MOT20-03_t894_f1095.json
59.50130316893981,MOT20-03,875,1095,1079,16,4.969923702445081,20.5708675885605,15.600943886115418,0.09102203002819802,0.43277859687805176,5.629083438642125,60,MOT20-03_t875_f1095.json
59.228348300289184,MOT20-01,74,159,151,8,3.417468624238599,19.796716128111708,16.37924750387311,0.12820038055172572,0.5238075256347656,5.783452765369966,26,MOT20-01_t74_f159.json
58.867722575376426,MOT20-03,529,43,15,28,0.8181521723939202,25.453255758651476,24.635103586257557,0.1483666363803811,0.3941192626953125,2.806676245587615,13,MOT20-03_t529_f43.json
58.86238853984428,MOT20-03,527,43,15,28,0.818883156971821,25.452014349215272,24.63313119224345,0.1483885784779156,0.3932332992553711,2.806646663407289,13,MOT20-03_t527_f43.json
58.17863882806395,MOT20-05,1191,29,24,5,8.839206207944397,35.614795392615235,26.77558918467084,0.2728212363643492,0.5444788932800293,5.921160308272231,22,MOT20-05_t1191_f29.json
56.273338193003475,MOT20-03,546,787,778,9,5.1059916031544565,19.668892272333864,14.562900669179406,0.12488238474002933,0.16312074661254883,5.8888453174888165,60,MOT20-03_t546_f787.json
55.90699295532723,MOT17-05-FRCNN,216,380,365,15,13.246214638846704,30.886136394267677,17.63992175542097,0.0708878638889336,0.1078757643699646,15.343693144285018,60,MOT17-05-FRCNN_t216_f380.json
55.90699295532723,MOT17-05-FRCNN,217,380,365,15,13.246214638846704,30.886136394267677,17.63992175542097,0.0708878638889336,0.1078757643699646,15.343693144285018,60,MOT17-05-FRCNN_t217_f380.json
55.87563108852921,MOT20-05,1350,582,572,10,3.3101506931019435,15.48355643390856,12.173405740806617,0.03870098999940259,0.46888089179992676,5.2947200254884015,60,MOT20-05_t1350_f582.json
55.87563108852921,MOT20-05,1378,582,572,10,3.3101506931019435,15.48355643390856,12.173405740806617,0.03870098999940259,0.46888089179992676,5.2947200254884015,60,MOT20-05_t1378_f582.json
55.71834327142712,MOT20-05,1277,117,108,9,4.252207616562515,18.587142450781098,14.334934834218583,0.11886618157047305,0.1146497130393982,5.653285440944603,43,MOT20-05_t1277_f117.json
55.67458772430544,MOT20-05,1379,582,572,10,3.3889070139553836,15.504073849230043,12.115166835274659,0.03889463107628321,0.46852540969848633,5.298622311696952,60,MOT20-05_t1379_f582.json
55.39641018255435,MOT20-02,126,141,133,8,1.0627358649605247,12.5657430568691,11.503007191908576,0.08489561121007597,0.14809370040893555,3.432945404645541,60,MOT20-02_t126_f141.json
54.86384704859813,MOT20-05,1565,580,573,7,6.1068969458002735,20.901220998736594,14.794324052936322,0.06504124816025256,0.16171932220458984,5.609600785507329,20,MOT20-05_t1565_f580.json
